BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	Uno no tiene más pruebas que las publicadas del interés del «sector Lorenzo Sanz» de la directiva madridista de vender a Arvydas Sabonis para cortar pérdidas y sanear la sección de baloncesto. Pero como nunca que se publica algo al respecto ni Sanz ni sus acólitos lo desmienten, habrá que llegar a la conclusión de que hay en ello mucho de cierto.
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	En cierto sentido es una aportación útil, no crean: la autonomía o independencia del primer equipo profesional de baloncesto español es algo que este cronista lleva años propugnando en todos los foros, convencido de que a medio plazo no hay más solución sensata para su supervivencia que su separación del Real Madrid Club de Fútbol que, a su explícito nombre, une una comprobable, aunque a veces larvada, animadversión de (la mayoría de)
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	este cronista lleva años propugnando en todos los foros, convencido de que a medio plazo no hay más solución sensata para su supervivencia que su separación del Real Madrid Club de Fútbol que, a su explícito nombre, une una comprobable, aunque a veces larvada, animadversión de (la mayoría de) sus dirigentes hacia el baloncesto, ese engorro heredado de Raimundo Saporta.
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	su ficha: sí, es una faena deportiva para los demás, pero también un seguro económico, porque Sabonis vende billetes en todas las canchas y sostiene la marchita aureola de la ACB y de la FIBA. Hace seis meses escribimos aquí que, o el Madrid tenía una grandiosa temporada, o el interés por el baloncesto podía desmoronarse del todo en España. Quizá ahora no parezca tan exagerado aquello...
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	ganar ligas europeas con Romero! (Que quizá, por cierto, se acaben ganando ahora que el chico ha sido tan brillantemente rescatado para un deporte en el que nadie, incluidos varios seleccionadores, pareció tomarle nunca en serio. Pero no se ganarán mañana). En realidad, dicen: ¡Fuera Sabonis, fuera el baloncesto! Pues eso: que la sección de baloncesto se vaya marchando antes de que la liquiden. La espoleta-Sanz puede acabar siendo saludable.
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	, por cierto, se acaben ganando ahora que el chico ha sido tan brillantemente rescatado para un deporte en el que nadie, incluidos varios seleccionadores, pareció tomarle nunca en serio. Pero no se ganarán mañana). En realidad, dicen: ¡Fuera Sabonis, fuera el baloncesto! Pues eso: que la sección de baloncesto se vaya marchando antes de que la liquiden. La espoleta-Sanz puede acabar siendo saludable.
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994	BALONCESTO
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	BALONCESTO VICENTE SALANER: Ante el precipicio (delicada situación del Joventut)
«El Madrid, con la duda de Santos, se mide de nuevo al Barcelona». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	BALONCESTO: VISPERAS DE SEMIFINALES DE COPA, el Madrid, con la duda de Santos, se mide de nuevo al Barcelona
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	BALONCESTO
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	BALONCESTO
«Acusan a Mauricio Toledano, allegado al presidente, de mentirles en torno al convenio colectivo». El Mundo. Madrid: Unidad Editorial, 1994-05-26.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	La falsedad radica en que días atrás, Mauricio Toledano —al que los empleados llaman «el judío» por ser partidario de dicha religión— les comentó a los 40 empleados que les afectaba la referida medida de que un miembro de cada sección (administración, publicidad, prensa, fútbol, baloncesto, etc.) debería mantener el turno doble para que la actividad no cesase en ninguna de ellas.
«El Barcelona quiere forzar el cuarto partido». El Mundo. Madrid: Unidad Editorial, 1994-05-26.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	FINAL DE LA LIGA DE BALONCESTO: El Real Madrid intentará revalidar su título ante el Barcelona
«El Barcelona quiere forzar el cuarto partido». El Mundo. Madrid: Unidad Editorial, 1994-05-26.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	José Miguel Antúnez se «lució» al afirmar el pasado domingo en los micrófonos de Radio Nacional: «Cuando te juegas tanto, si hay que matar, se mata». Clifford Luyk echó más leña al fuego asegurando que Salva Díez «es un jugador que le echa mucho cuento, como sabe todo el mundo del baloncesto». Desde Barcelona, Salvador Alemany ha asegurado una buena taquilla afirmando que su equipo sufrió en el Palacio un pésimo arbitraje de Mas y Ramos al permitir el juego violento de los madridistas.
«El Barcelona quiere forzar el cuarto partido». El Mundo. Madrid: Unidad Editorial, 1994-05-26.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	para responder a otro que previamente le había propinado el alero catalán—, se permitió ayer el lujo de lanzar una amenaza (no velada, precisamente) sobre lo que puede ocurrir esta noche: «El partido del domingo fue un encuentro entre un equipo que quería sólo boxear y otro que intentaba jugar al baloncesto. No creo que vengan a Barcelona con la misma actitud antideportiva, pero si lo hacen se encontrarán con la respuesta que se merecen».
«Herreros recibe una oferta de Indiana Pacers para jugar en la NBA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Icluido en el CD-ROM del primer semestre de 1994	Herreros, de 25 años, ha recibido la llamada más esperada por cualquier jugador de baloncesto: la de la NBA. La revista Gigantes del Superbasket publica hoy en exclusiva la oferta que ha recibido el jugador de Estudiantes por parte de Indiana Pacers, el equipo que se ha quedado a sólo cinco puntos de jugar este año la final de la mejor Liga del planeta.
«Herreros recibe una oferta de Indiana Pacers para jugar en la NBA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Icluido en el CD-ROM del primer semestre de 1994	VIDEOS.— Daniels comentó al jugador madrileño que los técnicos de los Pacers han contemplado numerosos vídeos de Estudiantes y de la selección española, en los que han analizado las cualidades que veían en él para poder competir con soltura en la meca del baloncesto mundial.
«Lo más destacado de televisión». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Incluido en CD-Rom del segundo semestre de 1994	El partido de baloncesto España-Finlandia, en La 2
«Lo más destacado de televisión». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Incluido en CD-Rom del segundo semestre de 1994	La 2 ofrece en directo una de las primeras citas de preparación de la selección española de Baloncesto de cara al Mundial, que comenzará el próximo mes de agosto en Canadá. El equipo de Lolo Sáinz se enfrenta a la selección de Finlandia, sin el jugador Antonio Martín, que ha sido sustituido para este encuentro y para la cita mundialista por el estudiantil Rafael Vecina. 19.45 h. La 2
«El Madrid de Obradovic cae en Salamanca». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	BALONCESTO: Un equipo nuevo en la Liga ACB, el Salamanca, hundió al Real Madrid de Obradovic
«Cuatro visiones distintas sobre la polémica generada en estos días por el presidente del Real Madrid, Ramón Mendoza». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	criticó la presunta situación privilegiada de Cataluña y no sólo desde un punto de vista estrictamente deportivo, han generado una catarata de reacciones. En la misma semana, el presidente del Real Madrid volvió a convertirse en protagonista destacado al incidir en las dificultades de mantener una sección que sólo genera pérdidas, la del baloncesto, y que no atrae a los seguidores del club blanco. Pese a todo, Ramón Mendoza insistió en que no quiere ser el enterrador del equipo.
«Cuatro visiones distintas sobre la polémica generada en estos días por el presidente del Real Madrid, Ramón Mendoza». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	En cualquier caso, fueron siete días frenéticos en los que el presidente del Real Madrid volvió a ser un inexcusable punto de referencia social. El punto de referencia de estas cuatro visiones sobre el personaje, desde un prisma político, desde la plaza ofendida (Cataluña), desde lo personal y desde el baloncesto.
«Asesino, pero no enterrador». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Dicho está por él en estas mismas páginas la semana pasada: lo único que le preocupa a Ramón Mendoza con respecto a la sección de baloncesto del club que preside es no pasar a la historia como el enterrador de la misma. La está matando, pero tiene escrúpulos en echarle tierra.
«Asesino, pero no enterrador». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Jamás le ha gustado a Mendoza el baloncesto. Ni falta que hace. Con que hubiera delegado (de verdad y no de boquilla) en alguien que supiera, habría tenido suficiente. Pero no; Mendoza se ha comportado como el perro del hortelano. Ni ha comido ni ha dejado comer a los demás.
«Asesino, pero no enterrador». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Tan sólo durante unos pocos meses estuvo don Ramón interesado por el baloncesto. Era cuando Drazen Petrovic le decicaba sus mejores canastas con aquellos «caballitos» inigualables mirando al palco con el puño en alto. Entonces sí que disfrutaba don Ramón. Cinco a cero al Barcelona y todo un proyecto por delante. Luego llegaría Aíto con las rebajas y la fuga del genial croata, dos
«Asesino, pero no enterrador». El Mundo. Madrid: Unidad Editorial, 1994-09-19.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Ahora, desaparecido Mariano Jaquotot, sobre el baloncesto madridista sólo se vislumbran negros nubarrones. ¿Su sucesor? El que avale. No el más sepa o el más ilusionado esté. Ni hablar. El que ponga las pelas. Ni amor ni simpatía de Mendoza hacia sus hombres de basket. Que no espere otra cosa que reciprocidad.
